,theorem_id,throrem_titles,theorem_contents,theorem_refs,ref_ids,retrieved_3,retrieved_5,retrieved_10,retrieved_50,P@3,P@5,P@10,P@50,R@3,R@5,R@10,R@50,RR,self_retrieve
10990,15908,Bisector of Apex of Isosceles Triangle also Bisects Base,Let $\triangle ABC$ be an [[Definition:Isosceles Triangle|isosceles triangle]] whose [[Definition:Apex of Isosceles Triangle|apex]] is $A$.Let $AD$ be the [[Definition:Bisection|bisector]] of $\angle BAC$ such that $AD$ [[Definition:Intersection (Geometry)|intersects]] $BC$ at $D$.Then $AD$ [[Definition:Bisection|bisects]] $BC$.,"['Definition:Triangle (Geometry)/Isosceles', 'Definition:Triangle (Geometry)/Isosceles/Apex', 'Definition:Bisection', 'Definition:Intersection (Geometry)', 'Definition:Bisection']","[20889, 24091, 20259, 21103, 20259]","[15909, 7801, 15930]","[15909, 7801, 15930, 11139, 3516]","[15909, 7801, 15930, 11139, 3516, 15922, 2148, 15926, 24092, 19334]","[15909, 7801, 15930, 11139, 3516, 15922, 2148, 15926, 24092, 19334, 24090, 1198, 24089, 24091, 13075, 18161, 33145, 2147, 13070, 7658, 20416, 30375, 13069, 13079, 24128, 18177, 18175, 7661, 18162, 8910, 1214, 25934, 15929, 13073, 18178, 18179, 1196, 13071, 13068, 30557, 30551, 30552, 3550, 20435, 11264, 11269, 25523, 11263, 18131, 18170]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.25,0.07142857142857142,False
10991,15909,Bisector of Apex of Isosceles Triangle is Perpendicular to Base,Let $\triangle ABC$ be an [[Definition:Isosceles Triangle|isosceles triangle]] whose [[Definition:Apex of Isosceles Triangle|apex]] is $A$.Let $AD$ be the [[Definition:Bisection|bisector]] of $\angle BAC$ such that $AD$ [[Definition:Intersection (Geometry)|intersects]] $BC$ at $D$.Then $AD$ is [[Definition:Perpendicular|perpendicular]] to $BC$.,"['Definition:Triangle (Geometry)/Isosceles', 'Definition:Triangle (Geometry)/Isosceles/Apex', 'Definition:Bisection', 'Definition:Intersection (Geometry)', 'Definition:Right Angle/Perpendicular']","[20889, 24091, 20259, 21103, 24250]","[15908, 15930, 7801]","[15908, 15930, 7801, 11139, 3516]","[15908, 15930, 7801, 11139, 3516, 15922, 2148, 19334, 24092, 24089]","[15908, 15930, 7801, 11139, 3516, 15922, 2148, 19334, 24092, 24089, 1198, 24090, 15926, 2147, 24091, 13075, 18161, 33145, 7658, 13079, 20255, 24249, 30375, 13070, 24128, 25934, 7661, 8910, 18162, 13073, 13069, 13068, 18175, 18177, 13071, 1214, 18178, 18179, 30552, 30551, 30557, 24097, 3550, 21375, 18142, 25523, 11264, 7794, 1194, 20416]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.2,0.06666666666666667,False
10992,15910,Equilateral Triangle is Equiangular,Let $\triangle ABC$ be an [[Definition:Equilateral Triangle|equilateral triangle]].Then $\triangle ABC$ is also [[Definition:Equiangular Polygon|equiangular]].,"['Definition:Triangle (Geometry)/Equilateral', 'Definition:Polygon/Equiangular']","[24099, 24080]","[15911, 13076, 18020]","[15911, 13076, 18020, 19388, 27279]","[15911, 13076, 18020, 19388, 27279, 13329, 27277, 30555, 30554, 25653]","[15911, 13076, 18020, 19388, 27279, 13329, 27277, 30555, 30554, 25653, 13071, 27278, 30556, 27446, 18161, 18085, 8910, 13073, 13069, 7794, 1194, 13074, 13068, 20964, 11139, 7801, 7660, 13075, 1196, 19379, 7661, 18142, 29511, 1666, 19382, 30375, 20435, 7658, 18175, 18177, 19335, 7792, 7793, 15929, 13328, 30701, 18256, 18178, 18179, 30552]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
10993,15911,Equiangular Triangle is Equilateral,Let $\triangle ABC$ be [[Definition:Equiangular Polygon|equiangular]].Then $\triangle ABC$ is an [[Definition:Equilateral Triangle|equilateral triangle]].,"['Definition:Polygon/Equiangular', 'Definition:Triangle (Geometry)/Equilateral']","[24080, 24099]","[15910, 13076, 18020]","[15910, 13076, 18020, 19388, 27279]","[15910, 13076, 18020, 19388, 27279, 13329, 27277, 30555, 30554, 25653]","[15910, 13076, 18020, 19388, 27279, 13329, 27277, 30555, 30554, 25653, 27278, 30556, 27446, 18161, 18085, 8910, 13073, 13069, 7794, 1194, 13074, 13068, 13071, 20964, 11139, 7801, 7660, 13075, 1196, 7661, 29511, 1666, 30375, 20435, 7658, 18175, 18177, 19335, 7792, 7793, 15929, 13328, 30701, 18256, 18179, 18178, 30551, 30552, 18162, 18142]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
10994,15912,No Order Isomophism Between Distinct Initial Segments of Woset,"Let $E$ be a [[Definition:Well-Ordered Set|well-ordered set]].Let $S_\alpha, S_\beta$ be [[Definition:Initial Segment|initial segments]] of $E$ that are [[Definition:Order Isomorphism|order isomorphic]].Then $S_\alpha = S_\beta$.","['Definition:Well-Ordered Set', 'Definition:Initial Segment', 'Definition:Order Isomorphism']","[19938, 22294, 19915]","[15905, 15856, 15849]","[15905, 15856, 15849, 15835, 1770]","[15905, 15856, 15849, 15835, 1770, 15943, 2483, 29498, 1769, 1762]","[15905, 15856, 15849, 15835, 1770, 15943, 2483, 29498, 1769, 1762, 1761, 29516, 300, 32914, 3771, 22347, 2148, 31301, 31346, 6252, 1758, 32915, 29199, 1812, 4319, 12151, 1760, 4426, 30556, 32916, 5316, 23885, 3129, 31310, 16000, 18369, 10870, 31306, 16801, 7464, 4703, 4529, 20236, 20628, 30107, 6493, 20240, 25229, 16803, 5322]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
10995,15913,Perpendicular is Shortest Straight Line from Point to Straight Line,Let $AB$ be a [[Definition:Straight Line|straight line]].Let $C$ be a [[Definition:Point|point]] which is not on $AB$.Let $D$ be a [[Definition:Point|point]] on $AB$ such that $CD$ is [[Definition:Perpendicular|perpendicular]] to $AB$.Then the [[Definition:Length of Line|length]] of $CD$ is less than the [[Definition:Length of Line|length]] of all other [[Definition:Line Segment|line segments]] that can be drawn from $C$ to $AB$.,"['Definition:Line/Straight Line', 'Definition:Point', 'Definition:Point', 'Definition:Right Angle/Perpendicular', 'Definition:Linear Measure/Length', 'Definition:Linear Measure/Length', 'Definition:Line/Segment']","[24156, 20151, 20151, 24250, 23865, 23865, 24163]","[15915, 15914, 15916]","[15915, 15914, 15916, 29909, 24262]","[15915, 15914, 15916, 29909, 24262, 20902, 29629, 29633, 14181, 19336]","[15915, 15914, 15916, 29909, 24262, 20902, 29629, 29633, 14181, 19336, 17393, 27921, 24265, 24267, 24266, 24268, 24115, 24261, 24260, 24259, 25791, 24097, 21915, 1475, 11642, 18123, 24244, 24253, 27355, 24201, 30774, 24277, 19334, 24273, 24052, 24509, 1793, 20434, 15917, 13079, 25789, 32051, 25326, 18365, 25792, 24249, 20154, 26713, 24278, 15926]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
10996,15914,Straight Lines which make Equal Angles with Perpendicular to Straight Line are Equal,"Let $AB$ be a [[Definition:Straight Line|straight line]].Let $C$ be a [[Definition:Point|point]] which is not on $AB$.Let $D$ be a [[Definition:Point|point]] on $AB$ such that $CD$ is [[Definition:Perpendicular|perpendicular]] to $AB$.Let $E, F$ be [[Definition:Point|points]] on $AB$ such that $\angle DCE = \angle DCF$.Then $CE = CF$.","['Definition:Line/Straight Line', 'Definition:Point', 'Definition:Point', 'Definition:Right Angle/Perpendicular', 'Definition:Point']","[24156, 20151, 20151, 24250, 20151]","[15915, 15913, 15916]","[15915, 15913, 15916, 29629, 29633]","[15915, 15913, 15916, 29629, 29633, 15917, 20902, 24052, 17393, 19336]","[15915, 15913, 15916, 29629, 29633, 15917, 20902, 24052, 17393, 19336, 1793, 25791, 29909, 15926, 29698, 13079, 29628, 20154, 18123, 18365, 11642, 24115, 3506, 25792, 25497, 1847, 20573, 18119, 26712, 30504, 26103, 24199, 30558, 27168, 30774, 27835, 26557, 21831, 24249, 3505, 25901, 20170, 24119, 30468, 30581, 19337, 26820, 15919, 11259, 30259]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
10997,15915,Straight Line making Larger Angle with Perpendicular to Straight Line is Longer,"Let $AB$ be a [[Definition:Straight Line|straight line]].Let $C$ be a [[Definition:Point|point]] which is not on $AB$.Let $D$ be a [[Definition:Point|point]] on $AB$ such that $CD$ is [[Definition:Perpendicular|perpendicular]] to $AB$.Let $E, F$ be [[Definition:Point|points]] on $AB$ such that $\angle DCE > \angle DCF$.Then $CE > CF$.","['Definition:Line/Straight Line', 'Definition:Point', 'Definition:Point', 'Definition:Right Angle/Perpendicular', 'Definition:Point']","[24156, 20151, 20151, 24250, 20151]","[15914, 15913, 15916]","[15914, 15913, 15916, 29629, 29633]","[15914, 15913, 15916, 29629, 29633, 15917, 20902, 24052, 17393, 19336]","[15914, 15913, 15916, 29629, 29633, 15917, 20902, 24052, 17393, 19336, 1793, 25792, 29909, 15926, 25791, 29698, 13079, 20154, 18123, 29628, 18365, 11642, 24115, 3506, 1847, 20573, 25497, 18119, 26712, 30504, 26103, 30558, 30774, 27835, 26557, 24199, 27168, 21831, 24249, 25901, 20170, 24119, 3505, 30468, 30581, 19337, 30259, 25934, 26820, 11259]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
10998,15916,Two Equal Straight Lines can be Constructed from Point to Straight Line,"Let $AB$ be a [[Definition:Straight Line|straight line]].Let $C$ be a [[Definition:Point|point]] which is not on $AB$.Then exactly $2$ [[Definition:Straight Line|straight lines]] $CD$ and $CE$ can be drawn such that $CD = CE$ and $D, E$ on $AB$.","['Definition:Line/Straight Line', 'Definition:Point', 'Definition:Line/Straight Line']","[24156, 20151, 24156]","[15913, 15914, 15915]","[15913, 15914, 15915, 3505, 1793]","[15913, 15914, 15915, 3505, 1793, 21915, 21834, 15917, 25497, 20170]","[15913, 15914, 15915, 3505, 1793, 21915, 21834, 15917, 25497, 20170, 24115, 25901, 3562, 29629, 3560, 20154, 29633, 24194, 21803, 13051, 3561, 21374, 15926, 32069, 1744, 29963, 25782, 23209, 29909, 20902, 30774, 21818, 31902, 29628, 26563, 1922, 19336, 26712, 13339, 3506, 19664, 21913, 26266, 25791, 32065, 19573, 19569, 19568, 19570, 21816]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
10999,15917,Distance between Two Parallel Straight Lines is Everywhere the Same,"Let $AB$ and $CD$ be [[Definition:Parallel Lines|parallel]] [[Definition:Straight Line|straight lines]].Let [[Definition:Perpendicular|perpendiculars]] $EF$ and $GH$ be drawn from $AB$ to $CD$, where $E, G$ are on $AB$ and $F, H$ are on $CD$.Then $EF = GH$.That is, the [[Definition:Distance (Linear Measure)|distance]] between  $AB$ and $CD$ is the same everywhere along their length.","['Definition:Parallel (Geometry)/Lines', 'Definition:Line/Straight Line', 'Definition:Right Angle/Perpendicular', 'Definition:Linear Measure/Distance']","[24190, 24156, 24250, 25334]","[15926, 15914, 15915]","[15926, 15914, 15915, 15913, 15916]","[15926, 15914, 15915, 15913, 15916, 13079, 19336, 25497, 20902, 29629]","[15926, 15914, 15915, 15913, 15916, 13079, 19336, 25497, 20902, 29629, 1922, 15920, 15919, 20573, 29633, 24052, 3702, 21103, 18365, 19337, 8493, 19664, 11257, 1793, 24064, 30376, 7791, 30504, 24148, 30558, 18119, 25782, 30567, 29698, 11525, 24092, 32552, 18016, 27835, 26557, 24145, 11935, 24119, 25934, 11320, 25792, 21915, 24199, 21830, 18318]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
11000,15918,Diagonals of Rhombus Bisect Each Other at Right Angles,Let $ABCD$ be a [[Definition:Rhombus|rhombus]].The [[Definition:Diagonal of Parallelogram|diagonals]] $AC$ and $BD$ of $ABCD$ [[Definition:Bisection|bisect]] each other at [[Definition:Right Angle|right angles]].,"['Definition:Quadrilateral/Rhombus', 'Definition:Diameter of Parallelogram', 'Definition:Bisection', 'Definition:Right Angle']","[24065, 20896, 20259, 20153]","[16111, 18035, 8909]","[16111, 18035, 8909, 20896, 21089]","[16111, 18035, 8909, 20896, 21089, 18036, 2147, 13072, 874, 15922]","[16111, 18035, 8909, 20896, 21089, 18036, 2147, 13072, 874, 15922, 8912, 7780, 15924, 7779, 1201, 7785, 7778, 4274, 1951, 12051, 18119, 15926, 7784, 15907, 15923, 21916, 11286, 11287, 11288, 17111, 10131, 11032, 11269, 25525, 20891, 20156, 15921, 8900, 19336, 20157, 20575, 13001, 13070, 24130, 24249, 15919, 15929, 1794, 18155, 24061]",0.0,0.2,0.1,0.02,0.0,0.25,0.25,0.25,0.25,False
11001,15919,Quadrilateral is Parallelogram iff One Pair of Opposite Sides is Equal and Parallel,Let $ABCD$ be a [[Definition:Quadrilateral|quadrilateral]].Then::$ABCD$ is a [[Definition:Parallelogram|parallelogram]]{{iff}}::$AB = CD$ and $AB \parallel CD$where $AB \parallel CD$ denotes that $AB$ is [[Definition:Parallel Lines|parallel]] to $CD$.,"['Definition:Quadrilateral', 'Definition:Quadrilateral/Parallelogram', 'Definition:Parallel (Geometry)/Lines']","[20257, 24064, 24190]","[15920, 11032, 19568]","[15920, 11032, 19568, 19569, 19570]","[15920, 11032, 19568, 19569, 19570, 16902, 7785, 15926, 15921, 7784]","[15920, 11032, 19568, 19569, 19570, 16902, 7785, 15926, 15921, 7784, 1793, 20573, 8900, 21103, 26382, 15917, 2352, 24068, 15928, 24190, 10131, 24191, 15915, 15922, 25901, 24064, 15914, 27796, 8909, 24052, 15913, 26386, 18365, 19336, 15927, 19145, 29698, 25508, 7779, 7780, 1019, 11593, 30581, 19337, 20812, 13079, 29629, 26557, 27835, 26560]",0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.6666666666666666,0.05,False
11002,15920,Quadrilateral is Parallelogram iff Both Pairs of Opposite Sides are Equal or Parallel,Let $ABCD$ be a [[Definition:Quadrilateral|quadrilateral]].Then::$ABCD$ is a [[Definition:Parallelogram|parallelogram]]{{iff}}::either $AB = CD$ and $AD = BC$:or $AB \parallel CD$ and $AD \parallel BC$where $AB \parallel CD$ denotes that $AB$ is [[Definition:Parallel Lines|parallel]] to $CD$.,"['Definition:Quadrilateral', 'Definition:Quadrilateral/Parallelogram', 'Definition:Parallel (Geometry)/Lines']","[20257, 24064, 24190]","[15919, 11032, 8900]","[15919, 11032, 8900, 19570, 19569]","[15919, 11032, 8900, 19570, 19569, 19568, 16902, 2352, 21103, 7785]","[15919, 11032, 8900, 19570, 19569, 19568, 16902, 2352, 21103, 7785, 17393, 15926, 15921, 7784, 26819, 1793, 20573, 15917, 15928, 13001, 26382, 24068, 3548, 24064, 24190, 24191, 10131, 24052, 15915, 15922, 25901, 15914, 18365, 27796, 8909, 19145, 19336, 15913, 26386, 7780, 7779, 32552, 19337, 15927, 30581, 13079, 27835, 26557, 20812, 1019]",0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.6666666666666666,0.041666666666666664,False
11003,15921,Quadrilateral is Parallelogram iff Both Pairs of Opposite Angles are Equal,Let $ABCD$ be a [[Definition:Quadrilateral|quadrilateral]].Then::$ABCD$ is a [[Definition:Parallelogram|parallelogram]]{{iff}}::$\angle ABC = \angle ADC$ and $\angle BAD = \angle BCD$.,"['Definition:Quadrilateral', 'Definition:Quadrilateral/Parallelogram']","[20257, 24064]","[20575, 20416, 20574]","[20575, 20416, 20574, 32587, 21961]","[20575, 20416, 20574, 32587, 21961, 30701, 33146, 15919, 15914, 15915]","[20575, 20416, 20574, 32587, 21961, 30701, 33146, 15919, 15914, 15915, 15920, 30700, 30699, 2151, 10131, 11032, 15922, 8909, 33145, 7780, 7779, 24752, 24052, 11291, 24098, 7784, 7785, 7778, 29628, 21089, 20896, 24077, 20255, 18036, 29629, 16111, 15918, 8908, 4274, 25214, 7658, 25934, 30259, 2147, 3499, 18035, 11262, 17111, 18142, 25213]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
